"arxiv_id","title","category"
"2512.15712v1","Predictive Concept Decoders: Training Scalable End-to-End Interpretability Assistants","cs.AI"
"2512.15710v1","Artism: AI-Driven Dual-Engine System for Art Generation and Critique","cs.AI"
"2512.15692v2","mimic-video: Video-Action Models for Generalizable Robot Control Beyond VLAs","cs.AI"
"2512.15688v1","BashArena: A Control Setting for Highly Privileged AI Agents","cs.AI"
"2512.20652v1","AI-Driven Decision-Making System for Hiring Process","cs.AI"
"2512.15687v1","Can LLMs Guide Their Own Exploration? Gradient-Guided Reinforcement Learning for LLM Reasoning","cs.AI"
"2512.15674v1","Activation Oracles: Training and Evaluating LLMs as General-Purpose Activation Explainers","cs.AI"
"2512.15834v1","Optimizing Agentic Language Model Inference via Speculative Tool Calls","cs.AI"
"2512.15663v1","Explaining the Reasoning of Large Language Models Using Attribution Graphs","cs.AI"
"2512.15662v1","Stepwise Think-Critique: A Unified Framework for Robust and Interpretable LLM Reasoning","cs.AI"
"2512.15658v1","PPSEBM: An Energy-Based Model with Progressive Parameter Selection for Continual Learning","cs.AI"
"2512.16954v1","Lights, Camera, Consistency: A Multistage Pipeline for Character-Stable AI Video Stories","cs.AI"
"2512.15649v2","VTCBench: Can Vision-Language Models Understand Long Context with Vision-Text Compression?","cs.AI"
"2512.15635v1","IC-Effect: Precise and Efficient Video Effects Editing via In-Context Learning","cs.AI"
"2512.15634v1","How Much is Too Much? Exploring LoRA Rank Trade-offs for Retaining Knowledge and Domain Robustness","cs.AI"
"2512.16953v1","Navigating Taxonomic Expansions of Entity Sets Driven by Knowledge Bases","cs.AI"
"2512.15617v1","Evaluating Metrics for Safety with LLM-as-Judges","cs.AI"
"2512.15829v1","Human-like Working Memory from Artificial Intrinsic Plasticity Neurons","cs.AI"
"2512.15600v1","How Smoothing is N-simplicial Attention?","cs.AI"
"2512.15584v2","A Decision-Theoretic Approach for Managing Misalignment","cs.AI"
"2512.15824v1","State-Augmented Graphs for Circular Economy Triage","cs.AI"
"2512.15567v1","Evaluating Large Language Models in Scientific Discovery","cs.AI"
"2512.15532v1","A Conditioned UNet for Music Source Separation","cs.AI"
"2512.15526v1","BERT and CNN integrated Neural Collaborative Filtering for Recommender Systems","cs.AI"
"2512.15503v2","Attention in Motion: Secure Platooning via Transformer-based Misbehavior Detection","cs.AI"
"2512.15493v1","Soft Geometric Inductive Bias for Object Centric Dynamics","cs.AI"
"2512.15489v1","Nemotron-Math: Efficient Long-Context Distillation of Mathematical Reasoning from Multi-Mode Supervision","cs.AI"
"2512.15816v1","A Neurosymbolic Approach to Loop Invariant Generation via Weakest Precondition Reasoning","cs.AI"
"2512.15468v1","How Do Semantically Equivalent Code Transformations Impact Membership Inference on LLMs for Code?","cs.AI"
"2512.15466v1","On Assessing the Relevance of Code Reviews Authored by Generative Models","cs.AI"
"2512.19737v1","Simulation-Driven Railway Delay Prediction: An Imitation Learning Approach","cs.AI"
"2512.15462v1","Intent-Driven UAM Rescheduling","cs.AI"
"2512.15439v1","Double Horizon Model-Based Policy Optimization","cs.AI"
"2512.15435v1","Outer-Learning Framework for Playing Multi-Player Trick-Taking Card Games: A Case Study in Skat","cs.AI"
"2512.15430v1","FM-EAC: Feature Model-based Enhanced Actor-Critic for Multi-Task Control in Dynamic Environments","cs.AI"
"2512.19736v1","CoPHo: Classifier-guided Conditional Topology Generation with Persistent Homology","cs.AI"
"2512.15396v1","SMART: Semantic Matching Contrastive Learning for Partially View-Aligned Clustering","cs.AI"
"2512.15388v1","Bilateral Spatial Reasoning about Street Networks: Graph-based RAG with Qualitative Spatial Representations","cs.AI"
"2512.15376v1","Emotion Recognition in Signers","cs.AI"
"2512.15374v1","SCOPE: Prompt Evolution for Enhancing Agent Effectiveness","cs.AI"
"2512.15372v1","Image Complexity-Aware Adaptive Retrieval for Efficient Vision-Language Models","cs.AI"
"2512.16950v1","Enhancing Tree Species Classification: Insights from YOLOv8 and Explainable AI Applied to TLS Point Cloud Projections","cs.AI"
"2512.15353v1","Adversarial versification in portuguese as a jailbreak operator in LLMs","cs.AI"
"2512.15344v1","Empirical Investigation of the Impact of Phase Information on Fault Diagnosis of Rotating Machinery","cs.AI"
"2512.15343v1","Exploring User Acceptance and Concerns toward LLM-powered Conversational Agents in Immersive Extended Reality","cs.AI"
"2512.15813v1","CodeMem: Architecting Reproducible Agents via Dynamic MCP and Procedural Memory","cs.AI"
"2512.15327v1","Vision-based module for accurately reading linear scales in a laboratory","cs.AI"
"2512.15325v1","Managing Ambiguity: A Proof of Concept of Human-AI Symbiotic Sense-making based on Quantum-Inspired Cognitive Mechanism of Rogue Variable Detection","cs.AI"
"2512.15315v1","Automated Motion Artifact Check for MRI (AutoMAC-MRI): An Interpretable Framework for Motion Artifact Detection and Severity Assessment","cs.AI"
"2512.15312v1","Evaluating LLMs for Zeolite Synthesis Event Extraction (ZSEE): A Systematic Analysis of Prompting Strategies","cs.AI"
"2512.15308v1","Graph Pattern-based Association Rules Evaluated Under No-repeated-anything Semantics in the Graph Transactional Setting","cs.AI"
"2512.15298v1","ChatGPT and Gemini participated in the Korean College Scholastic Ability Test -- Earth Science I","cs.AI"
"2512.15295v1","Graph Contextual Reinforcement Learning for Efficient Directed Controller Synthesis","cs.AI"
"2512.15286v1","Quantum Machine Learning for Cybersecurity: A Taxonomy and Future Directions","cs.AI"
"2512.15274v1","Well Begun, Half Done: Reinforcement Learning with Prefix Optimization for LLM Reasoning","cs.AI"
"2512.15258v2","VLA-AN: An Efficient and Onboard Vision-Language-Action Framework for Aerial Navigation in Complex Environments","cs.AI"
"2512.15250v1","Leveraging Foundational Models and Simple Fusion for Multi-modal Physiological Signal Analysis","cs.AI"
"2512.15249v2","Intersectional Fairness in Vision-Language Models for Medical Image Disease Classification","cs.AI"
"2512.15231v1","CangLing-KnowFlow: A Unified Knowledge-and-Flow-fused Agent for Comprehensive Remote Sensing Applications","cs.AI"
"2512.15226v1","Yes-MT's Submission to the Low-Resource Indic Language Translation Shared Task in WMT 2024","cs.AI"
"2512.15219v1","RFKG-CoT: Relation-Driven Adaptive Hop-count Selection and Few-Shot Path Guidance for Knowledge-Aware QA","cs.AI"
"2512.17953v1","Seeing Beyond the Scene: Analyzing and Mitigating Background Bias in Action Recognition","cs.AI"
"2512.15198v1","A Clustering-Based Variable Ordering Framework for Relaxed Decision Diagrams for Maximum Weighted Independent Set Problem","cs.AI"
"2512.15196v1","Governing rapid technological change: Policy Delphi on the future of European AI governance","cs.AI"
"2512.15176v1","DEER: Draft with Diffusion, Verify with Autoregressive Models","cs.AI"
"2512.15163v1","MCP-SafetyBench: A Benchmark for Safety Evaluation of Large Language Models with Real-World MCP Servers","cs.AI"
"2512.15149v1","Offline Multi-Task Multi-Objective Data-Driven Evolutionary Algorithm with Language Surrogate Model and Implicit Q-Learning","cs.AI"
"2512.15134v1","From Isolation to Entanglement: When Do Interpretability Methods Identify and Disentangle Known Concepts?","cs.AI"
"2512.15133v1","HD-Prot: A Protein Language Model for Joint Sequence-Structure Modeling with Continuous Structure Tokens","cs.AI"
"2512.19729v1","High-Performance Self-Supervised Learning by Joint Training of Flow Matching","cs.AI"
"2512.15120v1","Automatic Reward Shaping from Multi-Objective Human Heuristics","cs.AI"
"2512.15119v1","QoS-Aware Hierarchical Reinforcement Learning for Joint Link Selection and Trajectory Optimization in SAGIN-Supported UAV Mobility Management","cs.AI"
"2512.15117v2","""I am here for you"": How relational conversational AI appeals to adolescents, especially those who are socially and emotionally vulnerable","cs.AI"
"2512.15116v1","FADTI: Fourier and Attention Driven Diffusion for Multivariate Time Series Imputation","cs.AI"
"2512.15115v1","How Many Heads Make an SSM? A Unified Framework for Attention and State Space Models","cs.AI"
"2512.20651v1","Memory Bear AI A Breakthrough from Memory to Cognition Toward Artificial General Intelligence","cs.AI"
"2512.15112v1","Feature-Centric Unsupervised Node Representation Learning Without Homophily Assumption","cs.AI"
"2512.15109v2","Large Model Enabled Embodied Intelligence for 6G Integrated Perception, Communication, and Computation Network","cs.AI"
"2512.15808v1","Foundation Models in Biomedical Imaging: Turning Hype into Reality","cs.AI"
"2512.15089v1","Beyond Fast and Slow: Cognitive-Inspired Elastic Reasoning for Large Language Models","cs.AI"
"2512.15081v1","Quantifying Return on Security Controls in LLM Systems","cs.AI"
"2512.15069v1","PMMD: A pose-guided multi-view multi-modal diffusion for person generation","cs.AI"
"2512.15068v2","The Semantic Illusion: Certified Limits of Embedding-Based Hallucination Detection in RAG Systems","cs.AI"
"2512.15067v1","EMFusion: Conditional Diffusion Framework for Trustworthy Frequency Selective EMF Forecasting in Wireless Networks","cs.AI"
"2512.15066v1","Tracking spatial temporal details in ultrasound long video via wavelet analysis and memory bank","cs.AI"
"2512.15061v2","Meta-learners for few-shot weakly-supervised optic disc and cup segmentation on fundus images","cs.AI"
"2512.17952v1","Will AI Trade? A Computational Inversion of the No-Trade Theorem","cs.AI"
"2512.15053v1","The Meta-Prompting Protocol: Orchestrating LLMs via Adversarial Feedback Loops","cs.AI"
"2512.15052v1","SGM: Safety Glasses for Multimodal Large Language Models via Neuron-Level Detoxification","cs.AI"
"2512.15047v1","HERO: Hierarchical Traversable 3D Scene Graphs for Embodied Navigation Among Movable Obstacles","cs.AI"
"2512.15044v1","Agentic AI for Integrated Sensing and Communication: Analysis, Framework, and Case Study","cs.AI"
"2512.15038v2","LADY: Linear Attention for Autonomous Driving Efficiency without Transformers","cs.AI"
"2512.15036v1","Spectral Representation-based Reinforcement Learning","cs.AI"
"2512.15033v1","Beyond Accuracy: A Geometric Stability Analysis of Large Language Models in Chess Evaluation","cs.AI"
"2512.15011v1","Epistemic diversity across language models mitigates knowledge collapse","cs.AI"
"2512.15006v1","Evaluating the Capability of Video Question Generation for Expert Knowledge Elicitation","cs.AI"
"2512.17950v1","Which Coauthor Should I Nominate in My 99 ICLR Submissions? A Mathematical Analysis of the ICLR 2026 Reciprocal Reviewer Nomination Policy","cs.AI"
"2512.15000v1","DreamPRM-Code: Function-as-Step Process Reward Model with Label Correction for LLM Coding","cs.AI"
"2512.14998v1","Beyond Proximity: A Keypoint-Trajectory Framework for Classifying Affiliative and Agonistic Social Networks in Dairy Cattle","cs.AI"
"2512.14994v1","Where is the Watermark? Interpretable Watermark Detection at the Block Level","cs.AI"
"2512.19726v1","Tiny, On-Device Decision Makers with the MiniConv Library","cs.AI"
"2512.14990v1","Imitation Game: Reproducing Deep Learning Bugs Leveraging an Intelligent Agent","cs.AI"
"2512.14989v1","Evaluating Large Language Models on Multimodal Chemistry Olympiad Exams","cs.AI"
"2512.14982v1","Prompt Repetition Improves Non-Reasoning LLMs","cs.AI"
"2512.14946v1","EVICPRESS: Joint KV-Cache Compression and Eviction for Efficient LLM Serving","cs.AI"
"2512.14938v1","TalkVerse: Democratizing Minute-Long Audio-Driven Video Generation","cs.AI"
"2512.14937v1","Improving Pre-trained Segmentation Models using Post-Processing","cs.AI"
"2512.14930v1","Restless Multi-Process Multi-Armed Bandits with Applications to Self-Driving Microscopies","cs.AI"
"2512.14926v1","Parameter Efficient Multimodal Instruction Tuning for Romanian Vision Language Models","cs.AI"
"2512.14910v1","AgroAskAI: A Multi-Agentic AI Framework for Supporting Smallholder Farmers' Enquiries Globally","cs.AI"
"2512.14896v1","DrugRAG: Enhancing Pharmacy LLM Performance Through A Novel Retrieval-Augmented Generation Pipeline","cs.AI"
"2512.14895v1","Imitation Learning for Multi-turn LM Agents via On-policy Expert Corrections","cs.AI"
"2512.14892v1","OLR-WA: Online Weighted Average Linear Regression in Multivariate Data Streams","cs.AI"
"2512.14887v1","Integrating Large Language Models and Knowledge Graphs to Capture Political Viewpoints in News Media","cs.AI"
"2512.15800v1","Edge-wise Topological Divergence Gaps: Guiding Search in Combinatorial Optimization","cs.AI"
"2512.14879v1","Entropy-Reservoir Bregman Projection: An Information-Geometric Unification of Model Collapse","cs.AI"
"2512.15799v1","Cybercrime and Computer Forensics in Epoch of Artificial Intelligence in India","cs.AI"
"2512.14860v1","Penetration Testing of Agentic AI: A Comparative Security Analysis Across Models and Frameworks","cs.AI"
"2512.14855v1","A Roadmap for Applying Graph Neural Networks to Numerical Data: Insights from Cementitious Materials","cs.AI"
"2512.14846v1","MALCDF: A Distributed Multi-Agent LLM Framework for Real-Time Cyber","cs.AI"
"2512.14698v1","TimeLens: Rethinking Video Temporal Grounding with Multimodal LLMs","cs.AI"
"2512.14697v1","Spherical Leech Quantization for Visual Tokenization and Generation","cs.AI"
"2512.14693v2","Universal Reasoning Model","cs.AI"
"2512.14692v1","Native and Compact Structured Latents for 3D Generation","cs.AI"
"2512.14687v2","Spoken DialogSum: An Emotion-Rich Conversational Dataset for Spoken Dialogue Summarization","cs.AI"
"2512.14686v1","Bias-Variance Trade-off for Clipped Stochastic First-Order Methods: From Bounded Variance to Infinite Mean","cs.AI"
"2512.14806v4","Let the Barbarians In: How AI Can Accelerate Systems Performance Research","cs.AI"
"2512.14677v1","VASA-3D: Lifelike Audio-Driven Gaussian Head Avatars from a Single Image","cs.AI"
"2512.14805v1","Sharing State Between Prompts and Programs","cs.AI"
"2512.14658v1","gridfm-datakit-v1: A Python Library for Scalable and Realistic Power Flow and Optimal Power Flow Data Generation","cs.AI"
"2512.14640v1","A Multicenter Benchmark of Multiple Instance Learning Models for Lymphoma Subtyping from HE-stained Whole Slide Images","cs.AI"
"2512.14629v1","MuseCPBench: an Empirical Study of Music Editing Methods through Music Context Preservation","cs.AI"
"2512.14801v1","Incentives or Ontology? A Structural Rebuttal to OpenAI's Hallucination Thesis","cs.AI"
"2512.14620v1","JMMMU-Pro: Image-based Japanese Multi-discipline Multimodal Understanding Benchmark via Vibe Benchmark Construction","cs.AI"
"2512.14617v1","Model-Based Reinforcement Learning in Discrete-Action Non-Markovian Reward Decision Processes","cs.AI"
"2512.14601v1","FakeRadar: Probing Forgery Outliers to Detect Unknown Deepfake Videos","cs.AI"
"2512.14585v1","Towards Nepali-language LLMs: Efficient GPT training with a Nepali BPE tokenizer","cs.AI"
"2512.14576v1","Low-Resource, High-Impact: Building Corpora for Inclusive Language Technologies","cs.AI"
"2512.14563v1","Residual GRU+MHSA: A Lightweight Hybrid Recurrent Attention Model for Cardiovascular Disease Detection","cs.AI"
